run,step,loss/reconstruction
medium-sc1941,4454,5.44408655166626
medium-sc1941,4493,5.568321704864502
medium-sc1941,4499,5.381681442260742
medium-sc1941,4543,5.458333969116211
medium-sc1941,4580,4.858313083648682
medium-sc1941,4593,4.939172744750977
medium-sc1941,4601,4.953424453735352
medium-sc1941,4605,5.097002983093262
medium-sc1941,4631,4.857298851013184
medium-sc1941,4634,4.63355827331543
medium-sc1941,4640,5.0176239013671875
medium-sc1941,4645,4.72607421875
medium-sc1941,4650,4.976019859313965
medium-sc1941,4654,4.916868209838867
medium-sc1941,4678,4.578907012939453
medium-sc1941,4683,4.773154258728027
medium-sc1941,4703,4.477910995483398
medium-sc1941,4741,4.587420463562012
medium-sc1941,4747,4.449594497680664
medium-sc1941,4759,4.607711315155029
medium-sc1941,4763,4.37233829498291
medium-sc1941,4771,4.379635810852051
medium-sc1941,4797,4.394846439361572
medium-sc1941,4821,4.232827186584473
medium-sc1941,4822,4.401907920837402
medium-sc1941,4850,4.5062737464904785
medium-sc1941,4864,4.369667053222656
medium-sc1941,4891,4.267234802246094
medium-sc1941,4941,4.286657333374023
medium-sc1941,4971,4.269244194030762
medium-sc1941,5015,4.36844539642334
medium-sc1941,5032,4.2137908935546875
medium-sc1941,5040,4.06950044631958
medium-sc1941,5065,4.1553425788879395
medium-sc1941,5073,4.355975151062012
medium-sc1941,5107,4.231040954589844
medium-sc1941,5148,4.199758529663086
medium-sc1941,5172,4.105327129364014
medium-sc1941,5176,4.160742282867432
medium-sc1941,5185,4.022402763366699
medium-sc1941,5216,4.042481422424316
medium-sc1941,5233,3.9864306449890137
medium-sc1941,5238,4.125450134277344
medium-sc1941,5271,3.7701292037963867
medium-sc1941,5275,3.8616104125976562
medium-sc1941,5279,3.9027187824249268
medium-sc1941,5287,3.7442500591278076
medium-sc1941,5302,3.995601177215576
medium-sc1941,5304,4.069180011749268
medium-sc1941,5326,3.9705021381378174
medium-sc1941,5344,3.870832920074463
medium-sc1941,5348,3.7925362586975098
medium-sc1941,5355,3.7529220581054688
medium-sc1941,5357,3.770305633544922
medium-sc1941,5369,4.2049760818481445
medium-sc1941,5443,3.8376903533935547
medium-sc1941,5450,3.8517017364501953
medium-sc1941,5454,3.88284969329834
medium-sc1941,5463,3.7652735710144043
medium-sc1941,5475,3.7913269996643066
medium-sc1941,5482,3.601613998413086
medium-sc1941,5485,3.8818764686584473
medium-sc1941,5494,3.833085536956787
medium-sc1941,5528,3.6492979526519775
medium-sc1941,5534,3.7743849754333496
medium-sc1941,5543,3.9317867755889893
medium-sc1941,5546,3.74729061126709
medium-sc1941,5549,3.7942895889282227
medium-sc1941,5558,3.6167502403259277
medium-sc1941,5565,3.5002083778381348
medium-sc1941,5566,3.5758256912231445
medium-sc1941,5569,3.817286491394043
medium-sc1941,5572,3.7934889793395996
medium-sc1941,5621,3.85896372795105
medium-sc1941,5641,3.5961434841156006
medium-sc1941,5652,3.6004180908203125
medium-sc1941,5656,3.89984130859375
medium-sc1941,5669,3.7460362911224365
medium-sc1941,5671,3.5505809783935547
medium-sc1941,5682,3.6017990112304688
medium-sc1941,5689,3.783418893814087
medium-sc1941,5729,3.561223030090332
medium-sc1941,5749,3.6449778079986572
medium-sc1941,5794,3.659090995788574
medium-sc1941,5803,3.5207479000091553
medium-sc1941,5811,3.520540952682495
medium-sc1941,5829,3.585679531097412
medium-sc1941,5865,3.425415277481079
medium-sc1941,5909,3.4099857807159424
medium-sc1941,5923,3.465364933013916
medium-sc1941,5986,3.3964884281158447
medium-sc1941,5997,3.4680888652801514
medium-sc1941,6005,3.5508413314819336
medium-sc1941,6026,3.507823944091797
medium-sc1941,6032,3.389913320541382
medium-sc1941,6059,3.515125274658203
medium-sc1941,6071,3.331954002380371
medium-sc1941,6081,3.353299140930176
medium-sc1941,6127,3.3234548568725586
medium-sc1941,6128,3.2174041271209717
medium-sc1941,6136,3.3483729362487793
medium-sc1941,6150,3.1757287979125977
medium-sc1941,6154,3.334214925765991
medium-sc1941,6162,3.2793264389038086
medium-sc1941,6183,3.335789442062378
medium-sc1941,6185,3.2603015899658203
medium-sc1941,6186,3.3319196701049805
medium-sc1941,6192,3.2201807498931885
medium-sc1941,6211,3.3490989208221436
medium-sc1941,6213,3.3338990211486816
medium-sc1941,6215,3.3262267112731934
medium-sc1941,6225,3.2635273933410645
medium-sc1941,6236,3.2410943508148193
medium-sc1941,6240,3.0472333431243896
medium-sc1941,6260,3.293144702911377
medium-sc1941,6299,3.1770970821380615
medium-sc1941,6331,3.207857131958008
medium-sc1941,6359,3.2346153259277344
medium-sc1941,6409,3.2410967350006104
medium-sc1941,6414,3.0865960121154785
medium-sc1941,6458,3.0433664321899414
medium-sc1941,6475,3.0372416973114014
medium-sc1941,6479,3.1080286502838135
medium-sc1941,6486,3.0562973022460938
medium-sc1941,6487,2.908329725265503
medium-sc1941,6516,3.1392836570739746
medium-sc1941,6522,3.399627685546875
medium-sc1941,6537,3.271291732788086
medium-sc1941,6544,3.1799726486206055
medium-sc1941,6547,3.0424296855926514
medium-sc1941,6553,3.0823187828063965
medium-sc1941,6562,3.095569610595703
medium-sc1941,6567,3.0784354209899902
medium-sc1941,6604,3.2180399894714355
medium-sc1941,6614,3.0583136081695557
medium-sc1941,6626,3.2325477600097656
medium-sc1941,6636,3.0233025550842285
medium-sc1941,6642,3.0773911476135254
medium-sc1941,6654,3.2329423427581787
medium-sc1941,6666,3.009124755859375
medium-sc1941,6686,3.101426124572754
medium-sc1941,6688,3.1305465698242188
medium-sc1941,6697,3.0225229263305664
medium-sc1941,6703,3.0839052200317383
medium-sc1941,6741,2.9552698135375977
medium-sc1941,6752,3.0510058403015137
medium-sc1941,6767,2.9653854370117188
medium-sc1941,6772,2.98298978805542
medium-sc1941,6790,2.9618780612945557
medium-sc1941,6807,3.068042755126953
medium-sc1941,6817,3.030698776245117
medium-sc1941,6844,3.0235595703125
medium-sc1941,6878,3.1038718223571777
medium-sc1941,6952,3.090550184249878
medium-sc1941,6965,3.36258602142334
medium-sc1941,6970,3.2312071323394775
medium-sc1941,7101,2.9688165187835693
medium-sc1941,7154,2.813791275024414
medium-sc1941,7188,2.9283652305603027
medium-sc1941,7205,3.0442261695861816
medium-sc1941,7219,2.8404526710510254
medium-sc1941,7242,2.8256311416625977
medium-sc1941,7276,3.006551742553711
medium-sc1941,7288,2.875126361846924
medium-sc1941,7289,2.7877187728881836
medium-sc1941,7309,2.753284454345703
medium-sc1941,7310,2.9300601482391357
medium-sc1941,7321,2.7880806922912598
medium-sc1941,7339,2.941232204437256
medium-sc1941,7366,2.837839365005493
medium-sc1941,7405,2.806108236312866
medium-sc1941,7408,2.7781553268432617
medium-sc1941,7416,2.8508148193359375
medium-sc1941,7461,2.852686643600464
medium-sc1941,7473,2.800457000732422
medium-sc1941,7482,2.62851619720459
medium-sc1941,7500,2.836806297302246
medium-sc1941,7519,2.768667697906494
medium-sc1941,7535,2.721437454223633
medium-sc1941,7561,2.8525094985961914
medium-sc1941,7574,2.8089828491210938
medium-sc1941,7602,2.811192512512207
medium-sc1941,7604,2.695777416229248
medium-sc1941,7606,2.877596616744995
medium-sc1941,7617,2.747274398803711
medium-sc1941,7620,2.7193689346313477
medium-sc1941,7635,2.679393768310547
medium-sc1941,7637,2.717911720275879
medium-sc1941,7639,2.8584508895874023
medium-sc1941,7654,2.763566732406616
medium-sc1941,7687,2.8554635047912598
medium-sc1941,7698,2.768310070037842
medium-sc1941,7715,2.8030028343200684
medium-sc1941,7737,2.653536558151245
medium-sc1941,7778,2.7725167274475098
medium-sc1941,7781,2.7541146278381348
medium-sc1941,7793,2.6257052421569824
medium-sc1941,7795,2.6472418308258057
medium-sc1941,7806,2.7530722618103027
medium-sc1941,7821,2.693502426147461
medium-sc1941,7870,2.7293176651000977
medium-sc1941,7886,2.6470324993133545
medium-sc1941,7899,2.6818604469299316
medium-sc1941,7903,2.644869804382324
medium-sc1941,7914,2.7026724815368652
medium-sc1941,7933,2.6615381240844727
medium-sc1941,7943,2.7643449306488037
medium-sc1941,7948,2.82029390335083
medium-sc1941,7956,2.7921953201293945
medium-sc1941,7973,3.3340344429016113
medium-sc1941,8019,8.187723159790039
medium-sc1941,8045,148.43270874023438
medium-sc1941,8073,117.49143981933594
medium-sc1941,8075,118.62353515625
medium-sc1941,8093,111.920654296875
medium-sc1941,8094,112.5378189086914
medium-sc1941,8095,110.1714096069336
medium-sc1941,8117,111.83414459228516
medium-sc1941,8130,114.37037658691406
medium-sc1941,8131,122.31352996826172
medium-sc1941,8133,118.37838745117188
medium-sc1941,8176,105.5916519165039
medium-sc1941,8186,105.95939636230469
medium-sc1941,8204,112.32075500488281
medium-sc1941,8224,103.47270202636719
medium-sc1941,8238,110.6832504272461
medium-sc1941,8239,109.99858093261719
medium-sc1941,8259,86.8969497680664
medium-sc1941,8275,99.00035858154297
medium-sc1941,8352,84.99588775634766
medium-sc1941,8371,84.15956115722656
medium-sc1941,8377,85.37416076660156
medium-sc1941,8381,85.35408020019531
medium-sc1941,8449,83.5064697265625
medium-sc1941,8465,84.22325134277344
medium-sc1941,8481,85.81666564941406
medium-sc1941,8482,83.92383575439453
medium-sc1941,8488,84.0732421875
medium-sc1941,8492,73.47274780273438
medium-sc1941,8508,25.204919815063477
medium-sc1941,8516,18.347919464111328
medium-sc1941,8529,14.58096694946289
medium-sc1941,8533,13.43451976776123
medium-sc1941,8540,11.688349723815918
medium-sc1941,8567,8.957751274108887
medium-sc1941,8573,8.249370574951172
medium-sc1941,8584,6.993318557739258
medium-sc1941,8599,5.514956951141357
medium-sc1941,8613,4.983974456787109
medium-sc1941,8644,4.0650177001953125
medium-sc1941,8645,3.974452257156372
medium-sc1941,8661,3.8469505310058594
medium-sc1941,8662,3.743825674057007
medium-sc1941,8687,3.6797776222229004
medium-sc1941,8744,3.244157314300537
medium-sc1941,8753,3.352001667022705
medium-sc1941,8755,3.3214941024780273
medium-sc1941,8776,3.2377946376800537
medium-sc1941,8779,3.3275160789489746
medium-sc1941,8783,3.2282497882843018
medium-sc1941,8794,3.2849373817443848
medium-sc1941,8800,3.2166595458984375
medium-sc1941,8823,3.26491641998291
medium-sc1941,8841,3.1575660705566406
medium-sc1941,8863,3.1118874549865723
medium-sc1941,8871,3.242708444595337
medium-sc1941,8874,3.1328020095825195
medium-sc1941,8876,3.205965042114258
medium-sc1941,8911,3.0539116859436035
medium-sc1941,8920,3.044664144515991
medium-sc1941,8925,3.1604175567626953
medium-sc1941,8945,3.0879809856414795
medium-sc1941,8947,3.0963356494903564
medium-sc1941,8957,3.019289493560791
medium-sc1941,8991,3.1629137992858887
medium-sc1941,8992,3.1440820693969727
medium-sc1941,9007,2.969454288482666
medium-sc1941,9022,3.1475508213043213
medium-sc1941,9032,3.068345546722412
medium-sc1941,9047,2.944777250289917
medium-sc1941,9067,2.9632158279418945
medium-sc1941,9071,2.894659996032715
medium-sc1941,9092,3.040302276611328
medium-sc1941,9120,2.902012348175049
medium-sc1941,9132,3.018558979034424
medium-sc1941,9133,2.8890504837036133
medium-sc1941,9144,2.936020851135254
medium-sc1941,9146,3.0834851264953613
medium-sc1941,9157,2.992537498474121
medium-sc1941,9159,2.8873114585876465
medium-sc1941,9166,2.9911675453186035
medium-sc1941,9174,2.991008758544922
medium-sc1941,9184,2.849794626235962
medium-sc1941,9200,2.901256561279297
medium-sc1941,9208,2.8688483238220215
medium-sc1941,9268,2.832324266433716
medium-sc1941,9284,2.8152341842651367
medium-sc1941,9336,2.840636730194092
medium-sc1941,9344,2.803577423095703
medium-sc1941,9358,2.755669593811035
medium-sc1941,9360,2.841728925704956
medium-sc1941,9375,2.952338933944702
medium-sc1941,9429,2.95059871673584
medium-sc1941,9434,2.741670846939087
medium-sc1941,9445,2.800154209136963
medium-sc1941,9449,2.798464298248291
medium-sc1941,9450,2.7376503944396973
medium-sc1941,9468,3.1040849685668945
medium-sc1941,9472,2.9813151359558105
medium-sc1941,9487,2.829522132873535
medium-sc1941,9491,2.8334364891052246
medium-sc1941,9504,2.9663894176483154
medium-sc1941,9574,2.7550573348999023
medium-sc1941,9584,2.832733154296875
medium-sc1941,9617,2.6751866340637207
medium-sc1941,9629,2.8115901947021484
medium-sc1941,9639,2.7598795890808105
medium-sc1941,9640,2.710515022277832
medium-sc1941,9648,2.931398391723633
medium-sc1941,9659,2.773732900619507
medium-sc1941,9672,2.6920855045318604
medium-sc1941,9753,2.6783385276794434
medium-sc1941,9761,2.700643539428711
medium-sc1941,9763,2.719958782196045
medium-sc1941,9776,2.7253570556640625
medium-sc1941,9854,2.629467487335205
medium-sc1941,9889,2.7761754989624023
medium-sc1941,9908,2.7160539627075195
medium-sc1941,9911,2.719097137451172
medium-sc1941,9914,2.751655340194702
medium-sc1941,9917,2.686202049255371
medium-sc1941,9920,2.667466878890991
medium-sc1941,9931,2.5810422897338867
medium-sc1941,9939,2.6557934284210205
medium-sc1941,9959,2.7075517177581787
medium-sc1941,9974,2.637329578399658
medium-sc1941,9986,2.6664562225341797
medium-sc1941,10028,2.5686182975769043
medium-sc1941,10041,2.581073760986328
medium-sc1941,10060,2.6141819953918457
medium-sc1941,10068,2.7699975967407227
medium-sc1941,10090,2.5138425827026367
medium-sc1941,10100,2.6305952072143555
medium-sc1941,10118,2.666105270385742
medium-sc1941,10149,2.6539456844329834
medium-sc1941,10158,2.7368388175964355
medium-sc1941,10164,2.5910634994506836
medium-sc1941,10166,2.571683883666992
medium-sc1941,10176,2.6515934467315674
medium-sc1941,10177,2.6156299114227295
medium-sc1941,10182,2.7099695205688477
medium-sc1941,10190,2.602283239364624
medium-sc1941,10222,2.526766061782837
medium-sc1941,10297,2.5676944255828857
medium-sc1941,10301,2.6252079010009766
medium-sc1941,10303,2.4575021266937256
medium-sc1941,10334,2.6064720153808594
medium-sc1941,10345,2.6115896701812744
medium-sc1941,10410,2.558500289916992
medium-sc1941,10435,2.5304317474365234
medium-sc1941,10448,2.6187024116516113
medium-sc1941,10453,2.5155487060546875
medium-sc1941,10497,2.50144624710083
medium-sc1941,10524,2.4286091327667236
medium-sc1941,10534,2.7495923042297363
medium-sc1941,10540,2.6264514923095703
medium-sc1941,10549,2.5119080543518066
medium-sc1941,10569,2.506000518798828
medium-sc1941,10585,2.4670777320861816
medium-sc1941,10616,2.5226409435272217
medium-sc1941,10630,2.5158166885375977
medium-sc1941,10657,2.689405679702759
medium-sc1941,10699,2.499070644378662
medium-sc1941,10738,2.4910826683044434
medium-sc1941,10746,2.3964877128601074
medium-sc1941,10756,2.5185794830322266
medium-sc1941,10770,2.371411085128784
medium-sc1941,10780,2.414179801940918
medium-sc1941,10797,2.4357969760894775
medium-sc1941,10800,2.4418487548828125
medium-sc1941,10801,2.535731792449951
medium-sc1941,10830,2.512507438659668
medium-sc1941,10918,2.5433552265167236
medium-sc1941,10921,2.485852003097534
medium-sc1941,10928,2.4274816513061523
medium-sc1941,10942,2.5204873085021973
medium-sc1941,10965,2.4938230514526367
medium-sc1941,10972,2.384061336517334
medium-sc1941,10999,2.4707279205322266
medium-sc1941,11011,2.4708127975463867
medium-sc1941,11022,2.5438077449798584
medium-sc1941,11032,2.458765745162964
medium-sc1941,11036,2.5961954593658447
medium-sc1941,11039,2.4912052154541016
medium-sc1941,11041,2.410433053970337
medium-sc1941,11042,2.4054388999938965
medium-sc1941,11047,2.788275718688965
medium-sc1941,11048,2.7655858993530273
medium-sc1941,11053,2.7300968170166016
medium-sc1941,11128,2.4057564735412598
medium-sc1941,11132,2.4332687854766846
medium-sc1941,11136,2.4610190391540527
medium-sc1941,11144,2.443646192550659
medium-sc1941,11159,2.425218343734741
medium-sc1941,11192,2.3540945053100586
medium-sc1941,11194,2.403919219970703
medium-sc1941,11200,2.5121965408325195
medium-sc1941,11204,2.4189889430999756
medium-sc1941,11205,2.5208120346069336
medium-sc1941,11211,2.419248104095459
medium-sc1941,11214,2.4623284339904785
medium-sc1941,11224,2.4522008895874023
medium-sc1941,11244,2.444727659225464
medium-sc1941,11253,2.416706085205078
medium-sc1941,11262,2.31620454788208
medium-sc1941,11312,2.3352138996124268
medium-sc1941,11353,2.3565237522125244
medium-sc1941,11356,2.358607292175293
medium-sc1941,11358,2.3654656410217285
medium-sc1941,11410,2.3672852516174316
medium-sc1941,11426,2.3440165519714355
medium-sc1941,11428,2.3622961044311523
medium-sc1941,11501,2.2712950706481934
medium-sc1941,11524,2.3135626316070557
medium-sc1941,11526,2.333738327026367
medium-sc1941,11539,2.4183082580566406
medium-sc1941,11550,2.2212703227996826
medium-sc1941,11566,2.354490041732788
medium-sc1941,11582,2.344390392303467
medium-sc1941,11671,2.424833059310913
medium-sc1941,11675,2.4277915954589844
medium-sc1941,11676,2.3295600414276123
medium-sc1941,11691,2.4433631896972656
medium-sc1941,11694,2.286383628845215
medium-sc1941,11741,2.4404032230377197
medium-sc1941,11794,2.3395934104919434
medium-sc1941,11796,2.2783899307250977
medium-sc1941,11818,2.3886566162109375
medium-sc1941,11838,2.2893033027648926
medium-sc1941,11845,2.264474391937256
medium-sc1941,11856,2.2596535682678223
medium-sc1941,11862,2.2766857147216797
medium-sc1941,11868,2.295522928237915
medium-sc1941,11884,2.3222174644470215
medium-sc1941,11897,2.329611301422119
medium-sc1941,11928,2.2800512313842773
medium-sc1941,11960,2.334472179412842
medium-sc1941,11962,2.340611457824707
medium-sc1941,11997,2.247596025466919
medium-sc1941,12039,2.2884559631347656
medium-sc1941,12055,2.196432113647461
medium-sc1941,12076,2.2981979846954346
medium-sc1941,12080,2.2992072105407715
medium-sc1941,12087,2.2452850341796875
medium-sc1941,12111,2.216336488723755
medium-sc1941,12136,2.230246067047119
medium-sc1941,12166,2.421365737915039
medium-sc1941,12184,2.1895298957824707
medium-sc1941,12210,2.2465925216674805
medium-sc1941,12221,2.2310986518859863
medium-sc1941,12224,2.331437349319458
medium-sc1941,12230,2.278550624847412
medium-sc1941,12248,2.260540008544922
medium-sc1941,12273,2.38604736328125
medium-sc1941,12286,2.2432570457458496
medium-sc1941,12300,2.183776378631592
medium-sc1941,12328,2.19982647895813
medium-sc1941,12340,2.2428276538848877
medium-sc1941,12348,2.3118138313293457
medium-sc1941,12428,2.2707679271698
medium-sc1941,12454,2.125580072402954
medium-sc1941,12463,2.286998748779297
medium-sc1941,12492,2.223292350769043
medium-sc1941,12494,2.206495761871338
medium-sc1941,12507,2.248513698577881
medium-sc1941,12508,2.274278163909912
medium-sc1941,12543,2.1404056549072266
medium-sc1941,12569,2.207625389099121
medium-sc1941,12574,2.1556334495544434
medium-sc1941,12586,2.223689556121826
medium-sc1941,12591,2.2415857315063477
medium-sc1941,12646,2.1414217948913574
medium-sc1941,12659,2.204875946044922
medium-sc1941,12661,2.223278045654297
medium-sc1941,12673,2.3007354736328125
medium-sc1941,12674,2.274989128112793
medium-sc1941,12689,2.2507543563842773
medium-sc1941,12733,2.2060859203338623
medium-sc1941,12784,2.283928871154785
medium-sc1941,12789,2.1494534015655518
medium-sc1941,12792,2.2259364128112793
medium-sc1941,12802,2.1693265438079834
medium-sc1941,12827,2.1901087760925293
medium-sc1941,12831,2.1652510166168213
medium-sc1941,12835,2.1440372467041016
medium-sc1941,12836,2.1431374549865723
medium-sc1941,12840,2.1025102138519287
medium-sc1941,12855,2.1844677925109863
medium-sc1941,12898,2.163144826889038
medium-sc1941,12905,2.197880983352661
medium-sc1941,12907,2.2116124629974365
medium-sc1941,12929,2.1400482654571533
medium-sc1941,12931,2.2147297859191895
medium-sc1941,12945,2.1668756008148193
medium-sc1941,12951,2.205519676208496
medium-sc1941,12969,2.164376735687256
medium-sc1941,12973,2.1225333213806152
medium-sc1941,12979,2.099337577819824
medium-sc1941,12987,2.149129867553711
medium-sc1941,12992,2.0621933937072754
medium-sc1941,13013,2.305326461791992
medium-sc1941,13019,2.1852352619171143
medium-sc1941,13020,2.1950583457946777
medium-sc1941,13036,2.1882686614990234
medium-sc1941,13049,2.1595070362091064
medium-sc1941,13050,2.259099006652832
medium-sc1941,13064,2.0599443912506104
medium-sc1941,13103,2.1244635581970215
medium-sc1941,13131,2.151616096496582
medium-sc1941,13135,2.1735575199127197
medium-sc1941,13149,2.1471619606018066
medium-sc1941,13217,2.11759877204895
medium-sc1941,13235,2.1766915321350098
medium-sc1941,13262,2.154543399810791
medium-sc1941,13288,2.15055513381958
medium-sc1941,13296,2.150965690612793
medium-sc1941,13312,2.035292148590088
medium-sc1941,13322,2.081713914871216
medium-sc1941,13342,2.0931763648986816
medium-sc1941,13352,2.062936782836914
medium-sc1941,13361,2.154085159301758
medium-sc1941,13362,2.121804714202881
medium-sc1941,13450,2.065176486968994
medium-sc1941,13465,2.1012449264526367
medium-sc1941,13472,2.104569911956787
medium-sc1941,13473,2.171778440475464
medium-sc1941,13501,2.1553683280944824
medium-sc1941,13520,2.1807773113250732
medium-sc1941,13538,2.16286301612854
medium-sc1941,13557,2.1605429649353027
medium-sc1941,13581,2.109445095062256
medium-sc1941,13582,2.093531608581543
medium-sc1941,13587,2.162834882736206
medium-sc1941,13599,2.1031033992767334
medium-sc1941,13611,2.137488842010498
medium-sc1941,13612,2.0771188735961914
medium-sc1941,13622,2.0685677528381348
medium-sc1941,13648,2.0851211547851562
medium-sc1941,13664,2.059558868408203
medium-sc1941,13674,2.186216354370117
medium-sc1941,13696,2.1478633880615234
medium-sc1941,13705,2.1407885551452637
medium-sc1941,13725,2.104275703430176
medium-sc1941,13727,2.133941650390625
medium-sc1941,13746,2.096386432647705
medium-sc1941,13780,2.1336073875427246
medium-sc1941,13802,2.0640008449554443
medium-sc1941,13815,1.9992303848266602
medium-sc1941,13823,2.000342845916748
medium-sc1941,13838,2.0012879371643066
medium-sc1941,13841,2.0685462951660156
medium-sc1941,13851,2.0521605014801025
medium-sc1941,13871,2.04268217086792
medium-sc1941,13895,2.073444366455078
medium-sc1941,13902,1.9577908515930176
medium-sc1941,13912,2.180063009262085
medium-sc1941,13920,2.111039638519287
medium-sc1941,13921,2.04994535446167
medium-sc1941,13978,2.025998115539551
medium-sc1941,13999,2.126086711883545
medium-sc1941,14025,2.153822183609009
medium-sc1941,14087,2.06807541847229
medium-sc1941,14088,2.0757126808166504
medium-sc1941,14096,2.0210301876068115
medium-sc1941,14100,2.0819504261016846
medium-sc1941,14122,2.088129997253418
medium-sc1941,14130,2.09017276763916
medium-sc1941,14145,2.0202860832214355
medium-sc1941,14149,2.0454254150390625
medium-sc1941,14179,2.091033458709717
medium-sc1941,14197,1.9357421398162842
medium-sc1941,14215,2.074690580368042
medium-sc1941,14220,2.071223497390747
medium-sc1941,14227,2.052901029586792
medium-sc1941,14282,2.0420894622802734
medium-sc1941,14293,2.0298686027526855
medium-sc1941,14296,2.100705146789551
medium-sc1941,14299,2.082810640335083
medium-sc1941,14329,2.0371975898742676
medium-sc1941,14398,1.992836594581604
medium-sc1941,14407,2.1178488731384277
medium-sc1941,14408,2.0965209007263184
medium-sc1941,14417,2.0672032833099365
medium-sc1941,14429,2.022885799407959
medium-sc1941,14443,2.0498292446136475
medium-sc1941,14446,1.9680477380752563
medium-sc1941,14449,2.022651433944702
medium-sc1941,14457,2.060350179672241
medium-sc1941,14460,2.042839527130127
medium-sc1941,14468,2.13462495803833
medium-sc1941,14480,2.003816604614258
medium-sc1941,14496,2.0423388481140137
medium-sc1941,14515,2.094299554824829
medium-sc1941,14555,2.021991014480591
medium-sc1941,14575,2.092085361480713
medium-sc1941,14582,2.03906512260437
medium-sc1941,14598,2.038092613220215
medium-sc1941,14608,2.009249210357666
medium-sc1941,14609,2.0482397079467773
medium-sc1941,14618,1.9765923023223877
medium-sc1941,14621,2.0016281604766846
medium-sc1941,14631,2.0152316093444824
medium-sc1941,14642,1.9897345304489136
medium-sc1941,14658,2.0269923210144043
medium-sc1941,14666,2.0402121543884277
medium-sc1941,14687,2.043600082397461
medium-sc1941,14724,1.9094735383987427
medium-sc1941,14748,1.9956446886062622
medium-sc1941,14761,2.030183792114258
medium-sc1941,14882,2.0589818954467773
medium-sc1941,14889,1.9675500392913818
medium-sc1941,14891,1.9445239305496216
medium-sc1941,14902,1.9783148765563965
medium-sc1941,14905,2.0181148052215576
medium-sc1941,14922,2.0471420288085938
medium-sc1941,14963,1.9827861785888672
medium-sc1941,14998,1.9959900379180908
medium-sc1941,15037,1.9672760963439941
medium-sc1941,15048,1.9729129076004028
medium-sc1941,15051,1.9442352056503296
medium-sc1941,15053,2.0175912380218506
medium-sc1941,15063,1.9713788032531738
medium-sc1941,15076,1.945040225982666
medium-sc1941,15165,1.9201383590698242
medium-sc1941,15190,1.9275964498519897
medium-sc1941,15217,1.9704737663269043
medium-sc1941,15232,2.004143476486206
medium-sc1941,15251,1.897153615951538
medium-sc1941,15255,2.0058674812316895
medium-sc1941,15285,1.9402835369110107
medium-sc1941,15292,1.951762318611145
medium-sc1941,15300,1.9556399583816528
medium-sc1941,15302,1.9889940023422241
medium-sc1941,15303,1.8292579650878906
medium-sc1941,15313,1.9196569919586182
medium-sc1941,15315,1.9736456871032715
medium-sc1941,15318,1.9470045566558838
medium-sc1941,15323,1.9871373176574707
medium-sc1941,15328,1.9311933517456055
medium-sc1941,15351,1.9092035293579102
medium-sc1941,15365,1.9984586238861084
medium-sc1941,15375,2.007213592529297
medium-sc1941,15408,1.9734388589859009
medium-sc1941,15430,1.9783178567886353
medium-sc1941,15467,1.9790213108062744
medium-sc1941,15511,1.9978646039962769
medium-sc1941,15519,2.0006484985351562
medium-sc1941,15547,1.9904820919036865
medium-sc1941,15549,2.0312652587890625
medium-sc1941,15608,1.9597302675247192
medium-sc1941,15612,2.01717472076416
medium-sc1941,15613,1.9593706130981445
medium-sc1941,15614,2.0307581424713135
medium-sc1941,15616,1.943788766860962
medium-sc1941,15644,1.951059103012085
medium-sc1941,15662,2.0163464546203613
medium-sc1941,15683,1.9407426118850708
medium-sc1941,15722,1.950883388519287
medium-sc1941,15743,1.9422954320907593
medium-sc1941,15772,2.003098726272583
medium-sc1941,15788,1.9388606548309326
medium-sc1941,15821,1.9483544826507568
medium-sc1941,15828,1.9261724948883057
medium-sc1941,15836,1.8899836540222168
medium-sc1941,15878,1.9700441360473633
medium-sc1941,15887,1.9155137538909912
medium-sc1941,15924,1.9560495615005493
medium-sc1941,15928,1.9653515815734863
medium-sc1941,15941,1.9299792051315308
medium-sc1941,15956,1.9265666007995605
medium-sc1941,15961,1.9695569276809692
medium-sc1941,15978,1.9823604822158813
medium-sc1941,15982,1.9305808544158936
medium-sc1941,15986,1.987239956855774
medium-sc1941,16008,1.9560556411743164
medium-sc1941,16013,1.9487221240997314
medium-sc1941,16015,1.8986096382141113
medium-sc1941,16025,1.9829148054122925
medium-sc1941,16036,1.9897582530975342
medium-sc1941,16044,1.9726572036743164
medium-sc1941,16051,1.8058805465698242
medium-sc1941,16056,1.9241989850997925
medium-sc1941,16061,1.8933937549591064
medium-sc1941,16067,1.9098454713821411
medium-sc1941,16088,1.9180147647857666
medium-sc1941,16101,1.969347357749939
medium-sc1941,16105,1.9836801290512085
medium-sc1941,16126,1.9237085580825806
medium-sc1941,16161,1.9227240085601807
medium-sc1941,16202,1.936133623123169
medium-sc1941,16207,2.0054874420166016
medium-sc1941,16209,1.9658576250076294
medium-sc1941,16212,1.963120698928833
medium-sc1941,16250,1.9520443677902222
medium-sc1941,16304,1.9136558771133423
medium-sc1941,16309,1.8831932544708252
medium-sc1941,16310,1.9936432838439941
medium-sc1941,16314,1.8500580787658691
medium-sc1941,16320,1.9602394104003906
medium-sc1941,16330,1.9738904237747192
medium-sc1941,16339,2.09136962890625
medium-sc1941,16342,1.966647744178772
medium-sc1941,16368,2.0231893062591553
medium-sc1941,16369,1.9569262266159058
medium-sc1941,16371,1.9850037097930908
